# Configuration:

dataset name: mnist
model name: softmax classification with MLP
num_clients: 100
participation_rate: 0.3
num_classes: 10
numLocalEpochs: 5
learning_rate: 0.1
lambda: 0.01
mu: 0.0
num_classes: 10
# Results:

round,obj,test
1,2.5865463808547746,0.1922
2,2.1275358174275576,0.4407
3,1.918065994089983,0.5788
4,1.7427293896622034,0.6535
5,1.5853606174695238,0.6894
6,1.455790885761833,0.7116
7,1.4674837928477882,0.6637
8,1.289745048030285,0.794
9,1.2384886609688623,0.7785
10,1.2038536422917216,0.7761
11,1.1312075407804503,0.8268
12,1.1337256696491638,0.7909
13,1.093821389111719,0.7927
14,1.1079273779619754,0.7731
15,1.068369284520359,0.8024
16,1.014091284238238,0.8178
17,1.0194031208441547,0.8041
18,0.9611295566583186,0.8366
19,0.9471607945213005,0.847
20,0.9918473602036412,0.7857
21,0.9838905858100996,0.7963
22,0.9271307869195645,0.8304
23,0.8863373128483889,0.861
24,0.8866905601950998,0.8503
25,0.8783285125177934,0.8635
26,0.8986611064659816,0.8308
27,0.8799984453331292,0.8437
28,0.8635036264167434,0.8506
29,0.8629938706890221,0.8472
30,0.8655427416064413,0.8491
31,0.8533860041289314,0.8464
32,0.8516274865735612,0.8493
33,0.8214379368252945,0.8603
34,0.8563907737117293,0.8249
35,0.7975369130033307,0.8808
36,0.8561922204012623,0.8205
37,0.8138401463562184,0.852
38,0.8069350137184025,0.854
39,0.8087054222693915,0.8549
40,0.7902155077668839,0.8663
41,0.8077076247462037,0.8563
42,0.7798115709920587,0.8747
43,0.7982474263385092,0.8533
44,0.7937444266707725,0.8636
45,0.8265542411390123,0.8322
46,0.8075711704247699,0.842
47,0.838449891509293,0.8177
48,0.786567534458513,0.869
49,0.7997537560946306,0.8552
50,0.7874254347593141,0.8562
51,0.7744176561546835,0.8556
52,0.7930231172488246,0.86
53,0.835125015829431,0.7998
54,0.7701039184734133,0.8608
55,0.7653943165467687,0.8656
56,0.759172909511722,0.8704
57,0.7723418646936863,0.8606
58,0.8277499137483901,0.8209
59,0.8234785879133961,0.8221
60,0.7699466892660546,0.8534
61,0.7491186917658584,0.8814
62,0.749679043957947,0.8817
63,0.7642341944369165,0.8659
64,0.7986106222461256,0.8324
65,0.7833846621195099,0.8419
66,0.7891144837439173,0.837
67,0.7501246858188342,0.8657
68,0.7541803128543637,0.8652
69,0.7960665806336277,0.8386
70,0.7815818448231363,0.8322
71,0.7932252826235974,0.8249
72,0.7581060258338258,0.857
73,0.787448686318155,0.8391
74,0.7802376950917116,0.8463
75,0.7762755744358885,0.8426
76,0.7908950106661876,0.8422
77,0.779680307930824,0.8481
78,0.7730300464161556,0.8591
79,0.7761592425020524,0.8674
80,0.7708788907462444,0.8581
81,0.734690662945795,0.8799
82,0.7600470506577514,0.8576
83,0.7680444564005091,0.8434
84,0.7915539300089708,0.8359
85,0.7688909384561684,0.8495
86,0.7315373140724343,0.8803
87,0.788829970923167,0.8092
88,0.7390488765594974,0.8771
89,0.7561937301167412,0.8626
90,0.7680513336419497,0.864
91,0.7367542176416176,0.8744
92,0.7537420473372627,0.8621
93,0.7493916966185679,0.8584
94,0.7644509209081973,0.8396
95,0.7363150086853477,0.8712
96,0.7580232000829917,0.8529
97,0.7391568445650575,0.8672
98,0.7434654174449663,0.8719
99,0.7756623456278248,0.8264
100,0.8067957787142056,0.8084
