# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
participation_rate: 0.3
num_classes: 51
numLocalEpochs: 5
learning_rate: 0.1
lambda: 0.0001
mu: 0.0001
num_classes: 51
# Results:

round,obj,test
1,3.619429080194865,0.5088666152659984
2,3.346190217488034,0.5314829092778206
3,3.1177313145509538,0.5473528655872526
4,2.924135725845342,0.5693266512464662
5,2.7585452098269507,0.5868028784374197
6,2.6190823554476266,0.6035723464405037
7,2.4949456497183653,0.6118607041891545
8,2.3925927137783516,0.6209843227961963
9,2.303042401357454,0.631585710614238
10,2.2256543877234383,0.6427011051143665
11,2.1590499522514564,0.654716011308147
12,2.1000068015981483,0.663775379079928
13,2.0439213515469623,0.6734130043690568
14,1.9924537041729666,0.6840143921870985
15,1.9475496314340193,0.6942945258288358
16,1.9057846298702186,0.7035466461063994
17,1.8692720280098962,0.7115780005140067
18,1.83571888085435,0.7176175790285274
19,1.8048764874063532,0.7247494217424827
20,1.7757661356077965,0.7320097661269597
21,1.7474772205112892,0.7375995887946544
22,1.7212020841543922,0.7451811873554356
23,1.6955789484395274,0.7505782575173477
24,1.6725356151416286,0.7551400668208686
25,1.653160191602492,0.7595733744538679
26,1.633146025718035,0.7646491904394758
27,1.6153277166045477,0.7677974813672578
28,1.5976348798935203,0.7715240298123875
29,1.5814667075963944,0.774479568234387
30,1.5655587227630796,0.7778848625032125
31,1.5513643097876464,0.7815471601130815
32,1.5369560061616308,0.7851452068876895
33,1.523826288491166,0.7888075044975584
34,1.5120081269432852,0.791698792084297
35,1.5004068847975014,0.7951040863531226
36,1.4895404176231355,0.7985093806219481
37,1.4789981431804577,0.8015934207144693
38,1.4691506365940334,0.8045489591364687
39,1.4593817061079344,0.8071189925469031
40,1.4500419715736463,0.8097532767925983
41,1.4417192749575614,0.8124518118735543
42,1.433566585903508,0.8147648419429453
43,1.4256774472757918,0.8164996144949884
44,1.4184948868764578,0.8181701362117707
45,1.411400274520496,0.8201619121048573
46,1.4044070706740097,0.8236314572089437
47,1.3983795721117946,0.8262014906193781
48,1.3923972522744723,0.8288357748650732
49,1.3863457551488862,0.8308918015934207
50,1.3809701821779183,0.8323053199691596
51,1.3760198754468416,0.8332048316628116
52,1.3711702362479572,0.8350038550501157
53,1.3665387545887357,0.8368671292726806
54,1.3622132586063662,0.8386661526599846
55,1.3578968357003183,0.839372911847854
56,1.3537092266095754,0.8410434335646363
57,1.3497956056500722,0.8425212027756361
58,1.3459985331625237,0.8438062194808532
59,1.3423719987675986,0.8456694937034182
60,1.3388573521784337,0.8468260087381136
61,1.3357066613697062,0.8480467746080699
62,1.33264895371792,0.8504883063479826
63,1.3295272426438427,0.8519660755589823
64,1.3266081655658293,0.8533153430994603
65,1.324117653152283,0.8540863531225906
66,1.3215273925363793,0.8558853765098946
67,1.3192203394100348,0.8569776407093292
68,1.3168971487999273,0.8578771524029812
69,1.3145612735473642,0.8589051657671549
70,1.3126532012829126,0.8600616808018504
71,1.3107052138064539,0.8608326908249807
72,1.3086944058153325,0.8621177075301979
73,1.3068049652364229,0.8634027242354151
74,1.3050786838240254,0.8643664867643279
75,1.3033283153829613,0.8652017476227191
76,1.3017182660071756,0.8661012593163712
77,1.3003013715426648,0.8668722693395015
78,1.2986275282370927,0.8675790285273709
79,1.297308612041761,0.8682215368799795
80,1.2959195988697063,0.868864045232588
81,1.294789173509479,0.8697635569262401
82,1.2934893321394978,0.8705988177846312
83,1.292237678475683,0.8713055769725007
84,1.2913523860300609,0.8726548445129787
85,1.2904071513685382,0.873425854536109
86,1.2892600096301032,0.8747108712413262
87,1.288287210991239,0.8757388846054999
88,1.2871569222042698,0.8766383962991519
89,1.2863031378585805,0.8776664096633257
90,1.285548531202994,0.8786301721922385
91,1.2847656135278134,0.8794011822153688
92,1.2841076331114345,0.8804934464148034
93,1.2834569432808491,0.8810074530968902
94,1.2829952073970816,0.8815214597789771
95,1.2824755129263252,0.8822924698021074
96,1.281983980283746,0.8832562323310204
97,1.2814400460653215,0.8838987406836288
98,1.2810170819030717,0.8849910048830635
99,1.2806136201285505,0.8848625032125418
100,1.280356767151202,0.8856335132356721
