# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
learning_rate: 0.99
participation_rate: 0.3
num_classes: 2
learning_rate: 0.001
lambda: 0.001
participation_rate: 0.3
mu: 0
num_classes: 2
# Results:

round,obj,test
1,0.48524483211918523,0.9439778677996246
2,0.46578937771612017,0.9467443928465566
3,0.44808688076791797,0.945064716925205
4,0.4356827049040006,0.9476336330402134
5,0.43198254781769585,0.9484240687679083
6,0.42350359898512224,0.9508941804169548
7,0.4206775050829853,0.9522280407074399
8,0.4212002316453404,0.9541053255607154
9,0.4204821582202519,0.9530184764351348
10,0.42288596643647913,0.9536607054638869
11,0.42404540355027426,0.9547969568224484
12,0.423462953283325,0.9551427724533149
13,0.42615606985324217,0.9547475545894675
14,0.425127066379263,0.9549451635213911
15,0.42515242731501196,0.955735599249086
16,0.42552620053834367,0.9554391858512005
17,0.4243274603593083,0.9565260349767809
18,0.4236285636829758,0.9561802193459145
19,0.4241828810604537,0.9560814148799526
20,0.42326970131940506,0.9564766327438
21,0.4220962687934518,0.9565754372097619
22,0.4206473357628816,0.9556367947831242
23,0.42054981705141514,0.9556367947831242
24,0.4207135186298204,0.9564272305108191
25,0.42057595979582657,0.9559826104139907
26,0.4204056876365263,0.9558838059480288
27,0.4199644625827056,0.9548957612884102
28,0.41985554064405894,0.9549945657543721
29,0.4197042126010171,0.9538089121628298
30,0.41929030002153495,0.9536607054638869
31,0.4192775286259742,0.9532160853670586
32,0.41910113195630755,0.9540559233277344
33,0.41932802700763216,0.9538089121628298
34,0.41909176436082507,0.9539077166287916
35,0.4191055784515092,0.9532160853670586
36,0.4190018609963026,0.9537595099298488
37,0.4190134208504279,0.9533148898330205
38,0.41893881410369405,0.9541547277936963
39,0.4189017898453964,0.9540559233277344
40,0.41895836777604406,0.9534630965319633
41,0.4188630045435524,0.954302934492639
42,0.4189029656468375,0.9542535322596581
43,0.4189041765756478,0.9544511411915818
44,0.4188017213463168,0.9545499456575437
45,0.41884074619811046,0.9545499456575437
46,0.41880646777995395,0.9544511411915818
47,0.41887248639764646,0.9545005434245628
48,0.418878885742146,0.9551427724533149
49,0.41880669559098843,0.9551921746862958
50,0.4187644574169417,0.955043967987353
51,0.41873592872756094,0.9550933702203339
52,0.4187326237493295,0.9553403813852386
53,0.4186974547164048,0.9555873925501432
54,0.41873412670807486,0.9554885880841814
55,0.41869479178996505,0.9555379903171624
56,0.4187018425506896,0.9555379903171624
57,0.41872532661037803,0.9553897836182196
58,0.41872672452309473,0.9554391858512005
59,0.41871286103671074,0.9558344037150479
60,0.4187168471596989,0.9551921746862958
61,0.4187122979512369,0.9555873925501432
62,0.41870210078610626,0.9552415769192768
63,0.41873108699655165,0.9553403813852386
64,0.41868353720522544,0.955043967987353
65,0.41868813429099705,0.9551427724533149
66,0.4186553723026721,0.9548463590554293
67,0.41867070685889246,0.9545499456575437
68,0.4186515670679922,0.9552909791522577
69,0.41865093338530707,0.9554391858512005
70,0.4186524604248963,0.9549451635213911
71,0.4186541551007444,0.9548957612884102
72,0.4186623066500918,0.955043967987353
73,0.41865457845788695,0.9548463590554293
74,0.41866270867739497,0.9545499456575437
75,0.4186465848035806,0.9551921746862958
76,0.4186430000693083,0.9551427724533149
77,0.41864347324906015,0.9549451635213911
78,0.4186447677452351,0.955043967987353
79,0.41864142554471684,0.9546487501235056
80,0.41862649059740725,0.9551427724533149
81,0.4186358575069891,0.9550933702203339
82,0.41863611641298504,0.9547475545894675
83,0.41862549723950865,0.9547969568224484
84,0.4186343585257698,0.9548957612884102
85,0.41862229156972736,0.9549451635213911
86,0.41862623125775084,0.9548957612884102
87,0.41862721429304556,0.9548463590554293
88,0.4186189530076558,0.9547475545894675
89,0.41862004374308276,0.9551921746862958
90,0.41861983781208323,0.9547475545894675
91,0.4186129148334848,0.955043967987353
92,0.4186182621415612,0.9552909791522577
93,0.4186085910233741,0.9555873925501432
94,0.41860440581644276,0.9553403813852386
95,0.41860540236492483,0.9553403813852386
96,0.41860835107298267,0.9554391858512005
97,0.4186069241352892,0.9552909791522577
98,0.4186049942767749,0.9554391858512005
99,0.41860299866576944,0.9551921746862958
100,0.4186016525310653,0.9552909791522577
